,Party,Sector,Year,CO2 emissions (kt)
2741,Greece,Agriculture,2015,23.41368229
2742,Greece,Agriculture,2016,26.36080229
2743,Greece,Agriculture,Last Inventory Year (2017),34.140392
2744,Greece,Land Use LandUse Change and Forestry,1990,-2177.043037
2745,Greece,Land Use LandUse Change and Forestry,1991,-2341.112509
2746,Greece,Land Use LandUse Change and Forestry,1992,-2491.24795
2747,Greece,Land Use LandUse Change and Forestry,1993,-2941.447875
2748,Greece,Land Use LandUse Change and Forestry,1994,-2673.772219
2749,Greece,Land Use LandUse Change and Forestry,1995,-2924.446524
2750,Greece,Land Use LandUse Change and Forestry,1996,-2329.343529
2751,Greece,Land Use LandUse Change and Forestry,1997,-2015.586822
2752,Greece,Land Use LandUse Change and Forestry,1998,-1936.315996
2753,Greece,Land Use LandUse Change and Forestry,1999,-2560.113252
2754,Greece,Land Use LandUse Change and Forestry,2000,-2175.917875
2755,Greece,Land Use LandUse Change and Forestry,2001,-2453.212069
2756,Greece,Land Use LandUse Change and Forestry,2002,-2787.649411
2757,Greece,Land Use LandUse Change and Forestry,2003,-2522.61088
2758,Greece,Land Use LandUse Change and Forestry,2004,-2489.11932
2759,Greece,Land Use LandUse Change and Forestry,2005,-3308.206462
2760,Greece,Land Use LandUse Change and Forestry,2006,-3338.380435
2761,Greece,Land Use LandUse Change and Forestry,2007,-1826.77727
2762,Greece,Land Use LandUse Change and Forestry,2008,-3019.046196
2763,Greece,Land Use LandUse Change and Forestry,2009,-3103.799626
2764,Greece,Land Use LandUse Change and Forestry,2010,-3076.993853
2765,Greece,Land Use LandUse Change and Forestry,2011,-3165.99689
2766,Greece,Land Use LandUse Change and Forestry,2012,-3149.186946
2767,Greece,Land Use LandUse Change and Forestry,2013,-1614.715257
2768,Greece,Land Use LandUse Change and Forestry,2014,-150.8008054
2769,Greece,Land Use LandUse Change and Forestry,2015,-3745.520331
2770,Greece,Land Use LandUse Change and Forestry,2016,-3521.895025
2771,Greece,Land Use LandUse Change and Forestry,Last Inventory Year (2017),-3243.375268
2772,Greece,Waste,1990,0.220146667
2773,Greece,Waste,1991,0.220146667
2774,Greece,Waste,1992,0.220146667
2775,Greece,Waste,1993,0.220146667
2776,Greece,Waste,1994,0.220146667
2777,Greece,Waste,1995,0.220146667
2778,Greece,Waste,1996,0.220146667
2779,Greece,Waste,1997,0.220146667
2780,Greece,Waste,1998,0.220146667
2781,Greece,Waste,1999,0.220146667
2782,Greece,Waste,2000,0.220146667
2783,Greece,Waste,2001,0.220146667
2784,Greece,Waste,2002,0.480978667
2785,Greece,Waste,2003,0.854670667
2786,Greece,Waste,2004,1.047786667
2787,Greece,Waste,2005,1.975349845
2788,Greece,Waste,2006,2.407890672
2789,Greece,Waste,2007,3.174845989
2790,Greece,Waste,2008,3.683517435
2791,Greece,Waste,2009,12.43385069
2792,Greece,Waste,2010,6.355652473
2793,Greece,Waste,2011,5.613696918
2794,Greece,Waste,2012,3.476148603
2795,Greece,Waste,2013,3.828369673
2796,Greece,Waste,2014,4.480592272
2797,Greece,Waste,2015,5.11679652
2798,Greece,Waste,2016,3.92977266
2799,Greece,Waste,Last Inventory Year (2017),3.511821775
2800,Greece,Other,1990,NO
2801,Greece,Other,1991,NO
2802,Greece,Other,1992,NO
2803,Greece,Other,1993,NO
2804,Greece,Other,1994,NO
2805,Greece,Other,1995,NO
2806,Greece,Other,1996,NO
2807,Greece,Other,1997,NO
2808,Greece,Other,1998,NO
2809,Greece,Other,1999,NO
2810,Greece,Other,2000,NO
2811,Greece,Other,2001,NO
2812,Greece,Other,2002,NO
2813,Greece,Other,2003,NO
2814,Greece,Other,2004,NO
2815,Greece,Other,2005,NO
2816,Greece,Other,2006,NO
2817,Greece,Other,2007,NO
2818,Greece,Other,2008,NO
2819,Greece,Other,2009,NO
2820,Greece,Other,2010,NO
2821,Greece,Other,2011,NO
2822,Greece,Other,2012,NO
2823,Greece,Other,2013,NO
2824,Greece,Other,2014,NO
2825,Greece,Other,2015,NO
2826,Greece,Other,2016,NO
2827,Greece,Other,Last Inventory Year (2017),NO
2828,Hungary,Energy,1990,64758.20095
2829,Hungary,Energy,1991,63359.37004
2830,Hungary,Energy,1992,56936.65883
2831,Hungary,Energy,1993,57718.4608
2832,Hungary,Energy,1994,55283.8485
2833,Hungary,Energy,1995,54864.86418
2834,Hungary,Energy,1996,56634.30792
2835,Hungary,Energy,1997,55832.51991
2836,Hungary,Energy,1998,55654.92828
2837,Hungary,Energy,1999,56177.64287
2838,Hungary,Energy,2000,52524.44616
2839,Hungary,Energy,2001,54390.20168
2840,Hungary,Energy,2002,53382.04843
2841,Hungary,Energy,2003,56165.61182
2842,Hungary,Energy,2004,54508.57647
2843,Hungary,Energy,2005,54119.63888
2844,Hungary,Energy,2006,53396.20597
2845,Hungary,Energy,2007,51952.68771
2846,Hungary,Energy,2008,51335.37652
2847,Hungary,Energy,2009,46638.08014
2848,Hungary,Energy,2010,46866.31708
2849,Hungary,Energy,2011,45160.48793
2850,Hungary,Energy,2012,41945.11419
2851,Hungary,Energy,2013,39540.97535
2852,Hungary,Energy,2014,39192.14709
2853,Hungary,Energy,2015,41685.85554
2854,Hungary,Energy,2016,42734.45051
2855,Hungary,Energy,Last Inventory Year (2017),44299.87684
2856,Hungary,Industrial Processes and Product Use,1990,8174.856764
2857,Hungary,Industrial Processes and Product Use,1991,6021.636604
2858,Hungary,Industrial Processes and Product Use,1992,5120.719757
2859,Hungary,Industrial Processes and Product Use,1993,5511.944534
2860,Hungary,Industrial Processes and Product Use,1994,6327.664373
2861,Hungary,Industrial Processes and Product Use,1995,6518.236155
2862,Hungary,Industrial Processes and Product Use,1996,6321.50334
2863,Hungary,Industrial Processes and Product Use,1997,5720.234617
2864,Hungary,Industrial Processes and Product Use,1998,5479.38013
2865,Hungary,Industrial Processes and Product Use,1999,5439.483475
2866,Hungary,Industrial Processes and Product Use,2000,5804.330542
2867,Hungary,Industrial Processes and Product Use,2001,5550.735696
2868,Hungary,Industrial Processes and Product Use,2002,5553.295729
2869,Hungary,Industrial Processes and Product Use,2003,5532.104331
2870,Hungary,Industrial Processes and Product Use,2004,5637.444541
2871,Hungary,Industrial Processes and Product Use,2005,6151.17149
2872,Hungary,Industrial Processes and Product Use,2006,6144.121913
2873,Hungary,Industrial Processes and Product Use,2007,6289.86903
2874,Hungary,Industrial Processes and Product Use,2008,5885.334801
2875,Hungary,Industrial Processes and Product Use,2009,4922.354096
2876,Hungary,Industrial Processes and Product Use,2010,4989.427546
2877,Hungary,Industrial Processes and Product Use,2011,4974.012732
2878,Hungary,Industrial Processes and Product Use,2012,4633.133166
2879,Hungary,Industrial Processes and Product Use,2013,3955.931878
2880,Hungary,Industrial Processes and Product Use,2014,4458.483368
2881,Hungary,Industrial Processes and Product Use,2015,4768.591622
2882,Hungary,Industrial Processes and Product Use,2016,4481.521067
2883,Hungary,Industrial Processes and Product Use,Last Inventory Year (2017),5097.660308
2884,Hungary,Agriculture,1990,384.7467097
2885,Hungary,Agriculture,1991,274.1980385
2886,Hungary,Agriculture,1992,236.6113055
2887,Hungary,Agriculture,1993,195.4449675
2888,Hungary,Agriculture,1994,158.9005724
2889,Hungary,Agriculture,1995,116.7574956
2890,Hungary,Agriculture,1996,105.1291846
2891,Hungary,Agriculture,1997,95.31013587
2892,Hungary,Agriculture,1998,96.00717012
2893,Hungary,Agriculture,1999,94.67328413
2894,Hungary,Agriculture,2000,104.201709
2895,Hungary,Agriculture,2001,108.1792012
2896,Hungary,Agriculture,2002,116.7825246
2897,Hungary,Agriculture,2003,127.1594607
2898,Hungary,Agriculture,2004,151.424698
2899,Hungary,Agriculture,2005,142.2618421
2900,Hungary,Agriculture,2006,143.5778056
2901,Hungary,Agriculture,2007,149.1108522
2902,Hungary,Agriculture,2008,90.74768858
2903,Hungary,Agriculture,2009,98.04754322
2904,Hungary,Agriculture,2010,105.819561
2905,Hungary,Agriculture,2011,129.4336936
2906,Hungary,Agriculture,2012,142.2901393
2907,Hungary,Agriculture,2013,174.0068275
2908,Hungary,Agriculture,2014,160.1936038
2909,Hungary,Agriculture,2015,187.413457
2910,Hungary,Agriculture,2016,187.6862489
2911,Hungary,Agriculture,Last Inventory Year (2017),212.0676415
2912,Hungary,Land Use LandUse Change and Forestry,1990,-2584.243251
2913,Hungary,Land Use LandUse Change and Forestry,1991,-1957.875884
2914,Hungary,Land Use LandUse Change and Forestry,1992,-2631.620747
2915,Hungary,Land Use LandUse Change and Forestry,1993,-5028.846184
2916,Hungary,Land Use LandUse Change and Forestry,1994,-5840.441561
2917,Hungary,Land Use LandUse Change and Forestry,1995,-5547.226187
2918,Hungary,Land Use LandUse Change and Forestry,1996,-1825.572533
2919,Hungary,Land Use LandUse Change and Forestry,1997,-2153.478181
2920,Hungary,Land Use LandUse Change and Forestry,1998,-3432.221877
2921,Hungary,Land Use LandUse Change and Forestry,1999,-1214.828295
2922,Hungary,Land Use LandUse Change and Forestry,2000,-502.9207614
2923,Hungary,Land Use LandUse Change and Forestry,2001,-2076.435387
2924,Hungary,Land Use LandUse Change and Forestry,2002,-1461.281248
2925,Hungary,Land Use LandUse Change and Forestry,2003,-3968.755167
2926,Hungary,Land Use LandUse Change and Forestry,2004,-3046.90278
2927,Hungary,Land Use LandUse Change and Forestry,2005,-5450.470662
2928,Hungary,Land Use LandUse Change and Forestry,2006,-3173.880604
2929,Hungary,Land Use LandUse Change and Forestry,2007,-3530.650871
2930,Hungary,Land Use LandUse Change and Forestry,2008,-5141.672425
2931,Hungary,Land Use LandUse Change and Forestry,2009,-3711.497947
2932,Hungary,Land Use LandUse Change and Forestry,2010,-4077.722745
2933,Hungary,Land Use LandUse Change and Forestry,2011,-3721.056811
2934,Hungary,Land Use LandUse Change and Forestry,2012,-4496.627279
2935,Hungary,Land Use LandUse Change and Forestry,2013,-3444.079426
2936,Hungary,Land Use LandUse Change and Forestry,2014,-4942.291587
2937,Hungary,Land Use LandUse Change and Forestry,2015,-5434.182772
2938,Hungary,Land Use LandUse Change and Forestry,2016,-4363.283823
2939,Hungary,Land Use LandUse Change and Forestry,Last Inventory Year (2017),-5515.216199
2940,Hungary,Waste,1990,126.9372866
2941,Hungary,Waste,1991,126.9372866
2942,Hungary,Waste,1992,126.9372866
2943,Hungary,Waste,1993,126.9372866
2944,Hungary,Waste,1994,126.9372866
2945,Hungary,Waste,1995,126.9372866
2946,Hungary,Waste,1996,126.9372866
2947,Hungary,Waste,1997,126.9372866
2948,Hungary,Waste,1998,126.9372866
2949,Hungary,Waste,1999,126.9372866
2950,Hungary,Waste,2000,126.9372866
2951,Hungary,Waste,2001,126.9372866
2952,Hungary,Waste,2002,126.9372866
2953,Hungary,Waste,2003,126.9372866
2954,Hungary,Waste,2004,126.9372866
2955,Hungary,Waste,2005,96.90948213
2956,Hungary,Waste,2006,166.3662729
2957,Hungary,Waste,2007,160.8599269
2958,Hungary,Waste,2008,143.5223451
2959,Hungary,Waste,2009,142.4502725
2960,Hungary,Waste,2010,176.5287781
2961,Hungary,Waste,2011,111.6104882
2962,Hungary,Waste,2012,109.1275425
2963,Hungary,Waste,2013,108.7842247
2964,Hungary,Waste,2014,114.3646766
2965,Hungary,Waste,2015,35.18825604
2966,Hungary,Waste,2016,26.64515543
2967,Hungary,Waste,Last Inventory Year (2017),36.37966012
2968,Hungary,Other,1990,NO
2969,Hungary,Other,1991,NO
2970,Hungary,Other,1992,NO
2971,Hungary,Other,1993,NO
2972,Hungary,Other,1994,NO
2973,Hungary,Other,1995,NO
2974,Hungary,Other,1996,NO
2975,Hungary,Other,1997,NO
2976,Hungary,Other,1998,NO
2977,Hungary,Other,1999,NO
2978,Hungary,Other,2000,NO
2979,Hungary,Other,2001,NO
2980,Hungary,Other,2002,NO
2981,Hungary,Other,2003,NO
2982,Hungary,Other,2004,NO
2983,Hungary,Other,2005,NO
2984,Hungary,Other,2006,NO
2985,Hungary,Other,2007,NO
2986,Hungary,Other,2008,NO
2987,Hungary,Other,2009,NO
2988,Hungary,Other,2010,NO
2989,Hungary,Other,2011,NO
2990,Hungary,Other,2012,NO
2991,Hungary,Other,2013,NO
2992,Hungary,Other,2014,NO
2993,Hungary,Other,2015,NO
2994,Hungary,Other,2016,NO
2995,Hungary,Other,Last Inventory Year (2017),NO
2996,Iceland,Energy,1990,1822.45322
2997,Iceland,Energy,1991,1737.151466
2998,Iceland,Energy,1992,1879.54717
2999,Iceland,Energy,1993,1989.600428
3000,Iceland,Energy,1994,1929.862823
3001,Iceland,Energy,1995,2016.369486
3002,Iceland,Energy,1996,2072.506126
3003,Iceland,Energy,1997,2108.995538
3004,Iceland,Energy,1998,2101.628331
3005,Iceland,Energy,1999,2159.242435
3006,Iceland,Energy,2000,2142.324747
3007,Iceland,Energy,2001,2028.927658
3008,Iceland,Energy,2002,2136.894568
3009,Iceland,Energy,2003,2128.113179
3010,Iceland,Energy,2004,2223.017572
3011,Iceland,Energy,2005,2108.193347
3012,Iceland,Energy,2006,2177.237491
3013,Iceland,Energy,2007,2323.224298
3014,Iceland,Energy,2008,2184.311777
3015,Iceland,Energy,2009,2109.118615
3016,Iceland,Energy,2010,1992.098279
3017,Iceland,Energy,2011,1862.394074
3018,Iceland,Energy,2012,1822.051398
3019,Iceland,Energy,2013,1786.076884
3020,Iceland,Energy,2014,1796.720068
3021,Iceland,Energy,2015,1816.092227
3022,Iceland,Energy,2016,1794.918878
3023,Iceland,Energy,Last Inventory Year (2017),1843.706902
3024,Iceland,Industrial Processes and Product Use,1990,407.6219452
3025,Iceland,Industrial Processes and Product Use,1991,373.2582226
3026,Iceland,Industrial Processes and Product Use,1992,376.3781068
3027,Iceland,Industrial Processes and Product Use,1993,425.3691883
3028,Iceland,Industrial Processes and Product Use,1994,426.4611786
3029,Iceland,Industrial Processes and Product Use,1995,443.8078334
3030,Iceland,Industrial Processes and Product Use,1996,443.1989884
3031,Iceland,Industrial Processes and Product Use,1997,502.3664638
3032,Iceland,Industrial Processes and Product Use,1998,530.1783413
3033,Iceland,Industrial Processes and Product Use,1999,679.0358762
3034,Iceland,Industrial Processes and Product Use,2000,788.8468639
3035,Iceland,Industrial Processes and Product Use,2001,831.0835484
3036,Iceland,Industrial Processes and Product Use,2002,848.3654917
3037,Iceland,Industrial Processes and Product Use,2003,849.2688462
3038,Iceland,Industrial Processes and Product Use,2004,872.9666969
3039,Iceland,Industrial Processes and Product Use,2005,855.9305946
3040,Iceland,Industrial Processes and Product Use,2006,964.9328176
3041,Iceland,Industrial Processes and Product Use,2007,1162.73654
3042,Iceland,Industrial Processes and Product Use,2008,1604.358503
3043,Iceland,Industrial Processes and Product Use,2009,1615.757571
3044,Iceland,Industrial Processes and Product Use,2010,1622.807606
3045,Iceland,Industrial Processes and Product Use,2011,1617.309554
3046,Iceland,Industrial Processes and Product Use,2012,1660.114304
3047,Iceland,Industrial Processes and Product Use,2013,1686.075474
3048,Iceland,Industrial Processes and Product Use,2014,1654.515651
3049,Iceland,Industrial Processes and Product Use,2015,1707.098819
3050,Iceland,Industrial Processes and Product Use,2016,1683.581469
3051,Iceland,Industrial Processes and Product Use,Last Inventory Year (2017),1758.853724
3052,Iceland,Agriculture,1990,0.055
3053,Iceland,Agriculture,1991,0.057346667
3054,Iceland,Agriculture,1992,0.059033333
3055,Iceland,Agriculture,1993,0.058593333
3056,Iceland,Agriculture,1994,0.058886667
3057,Iceland,Agriculture,1995,0.06116
3058,Iceland,Agriculture,1996,0.065633333
3059,Iceland,Agriculture,1997,0.06248
3060,Iceland,Agriculture,1998,0.07568
3061,Iceland,Agriculture,1999,0.072086667
3062,Iceland,Agriculture,2000,0.074213333
3063,Iceland,Agriculture,2001,0.079478667
3064,Iceland,Agriculture,2002,0.08008
3065,Iceland,Agriculture,2003,0.082793333
3066,Iceland,Agriculture,2004,0.082793333
3067,Iceland,Agriculture,2005,0.074286667
3068,Iceland,Agriculture,2006,0.07612
3069,Iceland,Agriculture,2007,0.133176267
3070,Iceland,Agriculture,2008,0.1522004
3071,Iceland,Agriculture,2009,0.157905733
3072,Iceland,Agriculture,2010,0.125832667
3073,Iceland,Agriculture,2011,0.1531486
3074,Iceland,Agriculture,2012,0.167517533
3075,Iceland,Agriculture,2013,4.238433467
3076,Iceland,Agriculture,2014,4.3727464
3077,Iceland,Agriculture,2015,4.6037112
3078,Iceland,Agriculture,2016,4.7198998
3079,Iceland,Agriculture,Last Inventory Year (2017),4.8537984
3080,Iceland,Land Use LandUse Change and Forestry,1990,5635.127657
3081,Iceland,Land Use LandUse Change and Forestry,1991,5628.649034
3082,Iceland,Land Use LandUse Change and Forestry,1992,5617.777301
3083,Iceland,Land Use LandUse Change and Forestry,1993,5617.494667
3084,Iceland,Land Use LandUse Change and Forestry,1994,5594.129778
3085,Iceland,Land Use LandUse Change and Forestry,1995,5589.249538
3086,Iceland,Land Use LandUse Change and Forestry,1996,5586.687264
3087,Iceland,Land Use LandUse Change and Forestry,1997,5588.173779
3088,Iceland,Land Use LandUse Change and Forestry,1998,5594.478148
3089,Iceland,Land Use LandUse Change and Forestry,1999,5608.432259
